! Species         Shape    LJ-depth  LJ-diam   DiplMom   Polzblty  RotRelaxNum Data     
! Name            Index    epsilon/k_B sigma     mu        alpha     Zrot      Source   
HNC(103)            2     110.700     4.443     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
NCO(104)            1     232.400     3.828     0.000     0.000     1.000    ! NOx2018
HOCN(105)           2     232.400     3.828     0.000     0.000     1.000    ! NOx2018
HNCO(106)           2     232.400     3.828     0.000     0.000     1.000    ! NOx2018
NCCN(107)           1     349.001     4.361     0.000     0.000     1.000    ! GRI-Mech
HNCN(108)           2     422.220     5.329     2.000     0.000     1.000    ! NOx2018
NCN(109)            1     422.220     5.329     2.000     0.000     1.000    ! NOx2018
HNCNH(110)          2     422.220     5.329     2.000     0.000     1.000    ! NOx2018
HCNO(111)           2     237.100     5.118     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
CH3CN(112)          2     422.220     5.329     3.500     0.000     1.000    ! NOx2018
CH2CN(113)          2     422.220     5.329     3.500     0.000     1.000    ! NOx2018
CH2NH(114)          2     417.000     3.690     1.700     0.000     2.000    ! NOx2018
H2CN(115)           2     569.000     3.630     0.000     0.000     1.000    ! NOx2018
CH3NO(116)          2     436.000     3.970     0.000     0.000     2.000    ! NOx2018
CH4N(117)           2     481.800     3.626     0.000     0.000     1.000    ! NOx2018
NCNOH(118)          2     531.400     4.687     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
NCNO(119)           2     232.400     3.828     0.000     0.000     1.000    ! NOx2018
CH2NO(120)          2     232.400     3.828     0.000     0.000     1.000    ! NOx2018
S(121)              2     252.000     4.760     0.000     0.000     1.000    ! NOx2018
S(122)              2     252.000     4.760     0.000     0.000     1.000    ! NOx2018
S(123)              2     357.000     5.176     0.000     0.000     1.000    ! NOx2018
S(124)              2     357.000     5.180     0.000     0.000     1.000    ! NOx2018
S(126)              2     232.400     3.828     0.000     0.000     1.000    ! NOx2018
S(127)              2     503.072     5.340     1.670     8.880     1.000    ! NOx2018
S(128)              2     503.072     5.340     1.670     8.800     1.000    ! NOx2018
S(129)              2     503.072     5.340     1.670     8.880     1.000    ! NOx2018
S(130)              2     503.072     5.340     1.670     8.880     1.000    ! NOx2018
S(133)              2     496.000     5.200     0.000     0.000     1.000    ! NOx2018
CH5N(134)           2     481.800     3.626     0.000     0.000     1.000    ! NOx2018
CH3NH(135)          2     481.800     3.626     0.000     0.000     1.000    ! NOx2018
C2H7N(137)          2     436.000     3.970     0.000     0.000     2.000    ! NOx2018
C2H6N(138)          2     436.000     3.970     0.000     0.000     2.000    ! NOx2018
C2H6N(139)          2     436.000     3.970     0.000     0.000     2.000    ! NOx2018
C2H6N(140)          2     436.000     3.970     0.000     0.000     2.000    ! NOx2018
C2H5N(141)          2     303.400     4.810     0.000     0.000     1.000    ! NOx2018
C2H5N(142)          2     303.400     4.810     0.000     0.000     1.000    ! NOx2018
CH3NO(143)          2     307.800     4.140     0.000     0.000     1.000    ! NOx2018
H2NCO(147)          2     307.800     4.140     0.000     0.000     1.000    ! NOx2018
C2H6N(157)          2     436.000     3.970     0.000     0.000     2.000    ! NOx2018
C2H7N(158)          2     436.000     3.970     0.000     0.000     2.000    ! NOx2018
C2H6N(159)          2     436.000     3.970     0.000     0.000     2.000    ! NOx2018
C2H5N(160)          2     303.400     4.810     0.000     0.000     1.000    ! NOx2018
S(174)              2     531.400     4.687     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
S(178)              2     402.716     5.709     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=523.01 K, Pc=40.83 bar (from Joback method)
C3H6O(180)          2     376.893     5.351     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=489.47 K, Pc=46.4 bar (from Joback method)
C3H5O(181)          2     376.893     5.351     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=489.47 K, Pc=46.4 bar (from Joback method)
C3H6(182)           2     266.801     4.982     0.000     0.000     1.000    ! GRI-Mech
C3H4O(187)          2     323.532     5.152     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=420.17 K, Pc=44.62 bar (from Joback method)
C3H4O(189)          2     377.211     5.142     0.000     0.000     0.000    ! Epsilon & sigma estimated with Tc=489.88 K, Pc=52.36 bar (from Joback method)
C3H7(201)           2     266.801     4.982     0.000     0.000     1.000    ! GRI-Mech
C3H7(202)           2     266.801     4.982     0.000     0.000     1.000    ! GRI-Mech
! C3H8X(236)          None
! SX(242)             None
S(248)              2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
S(249)              2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
S(250)              2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
S(251)              2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
S(252)              2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
S(253)              2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
S(254)              2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
S(255)              2     341.100     5.784     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
NOCDO(257)          2     531.400     4.687     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
CCON(259)           2     531.400     4.687     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
NCCO(260)           2     531.400     4.687     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
HNO5(262)           2     399.300     5.949     0.000     0.000     0.000    ! Epsilon & sigma estimated with fixed Lennard Jones Parameters. This is the fallback method! Try improving transport databases!
